道路名称,路龄,车道面积,车行道小修金额,车行道零星金额,车行道中修金额,掘路修复金额,前一年pci,当年pci,道路属性,年份
1514,14,43960.1,44.5198,0.0211,0,4.8898,77.82,83.37,主干路,2020
1515,14,92646.17,2.7755,0,14.4,0,87.8,90.28,主干路,2020
1516,14,44090,34.7977,1.0001,0,1.0486,87.87,89.92,主干路,2020
1517,14,50940,0,4.7327,0,0,81.6,75.44,主干路,2020
1518,14,33134.2,59.0664,0.959,0,0,89.9,86.16,主干路,2020
1519,14,19596,5.958,0,0,0,90.03,86.12,主干路,2020
1520,14,33910,0.276,2.5362,0,0,83.82,80.01,主干路,2020
1521,14,116272,7.7056,3.308691,0,5.6,78.63,81.67,次干路,2020
1522,14,36132,11.8508,1.40948,0,0,81.66,81.24,次干路,2020
1523,15,27311,0.2356,0.2743,0,0,93.46,92.42,主干路,2020
1524,15,65843,34.5997,0.4864,4.03,0,83.37,84.81,主干路,2020
1525,15,85221,0.122,3.85497,0,0,78.06,83.39,主干路,2020
1526,15,112338,29.902732,2.95611,0,0,85.42,85.08,主干路,2020
1527,15,50385,1.992,1.56984,0,0,80.51,82.78,主干路,2020
1528,15,70855,34.83,5.38683,27.423,0,85,80.24,主干路,2020
1529,15,334809,13.0548,1.80405,0,1.6,86.72,85.57,主干路,2020
1530,15,25356,0,0,0,0,77.92,77.78,主干路,2020
1531,15,131270,24.9208,5.3607,83.96,4.97525,88.78,84.25,主干路,2020
1532,15,34475,0,0.34182,0,0,88.93,86.9,主干路,2020
1533,16,56974,0.286,1.712054,17.863,0,90.16,91.87,快速路,2020
1534,16,110314,10.1111,0.937473,0,2.4637,96.72,94.28,主干路,2020
1535,16,110314,10.1111,0.937473,0,2.4637,96.72,94.28,快速路,2020
1536,16,138279,0.8648,2.260443,39.647,0,91.01,93.42,快速路,2020
1537,16,138279,0.8648,2.260443,39.647,0,91.01,93.42,快速路,2020
1538,16,66571,7.85511,2.840693,0,0,80.62,89.51,快速路,2020
1539,16,32584,16.2085,7.317902,7.698,0,96.05,97.68,主干路,2020
1540,16,21450,0,0.28696,0,0,86.32,88.55,快速路,2020
1541,16,143561,6.649,1.7998,0,0,76.4,95.72,快速路,2020
1542,16,69612,8.0066,1.16683,5.025,0,90.52,89.39,快速路,2020
1543,16,2348678,455.5964,3.488463,149.389,0,87.2,88.17,主干路,2020
1544,16,65744.4,0,3.0907,0,0,80.94,84.83,主干路,2020
1545,16,56983.2,2.5047,4.2896,0,8.30025,91.24,88.35,主干路,2020
1546,16,22820.6,0.255,1.255239,0,0,84.12,85.18,主干路,2020
1547,16,23245,0,1.0867,0,0,93.55,85.3,主干路,2020
1548,16,9037,0,2.388309,0,0,82.3,82.34,主干路,2020
1549,16,9037,0,2.38309,0,0,92.23,88.7,主干路,2020
1550,16,42478.2,29.0854,0,0,0,85.19,83.61,主干路,2020
1551,16,42478.2,29.0854,0,0,0,85.19,83.61,主干路,2020
1552,16,440226.3,0.122,23.29018,0,58.3699,84.75,84.57,主干路,2020
1553,16,32967.2,27.826392,2.36531,0,0,77.66,76.81,主干路,2020
1554,16,112400,1.673664,1.05922,0,0,85.77,89.39,主干路,2020
1555,16,34028,0,0.93473,0,0,93.03,91.79,主干路,2020
1556,16,57420.3,0,3.8706,0,0,96.6,91.44,主干路,2020
1557,16,15289.5,8.944,1.41792,0,0,83.14,80.1,主干路,2020
1558,16,14239.5,3.44,1.39049,0,0,81.81,84.6,主干路,2020
1559,16,402177.1,125.0873,6.8259,48.451,33.9128,84.57,79.81,主干路,2020
1560,16,41702,0,1.9591,5.607,0,80.29,83.06,主干路,2020
1561,16,20532,0.7176,2.3843,2.083,2.2078,86.79,85.42,主干路,2020
1562,16,25839.7,17.677,1.0234,0,0,82.29,84.5,主干路,2020
1563,16,16935,0,3.0025,0,0,89.4,86.74,主干路,2020
1564,16,36480,20.89826,0.99381,0,0,87.15,86.18,主干路,2020
1565,16,94500,9.46,2.64805,32.616,0,79.86,85.5,主干路,2020
1566,16,3660,4.5983,0,0,0,84.66,87.55,主干路,2020
1567,16,12328.5,2.5225,0.20889,0,0,100,90.83,主干路,2020
1568,16,12657.4,0,0,0,12.1656,98.56,98.1,主干路,2020
1569,16,202331.3,89.3173,13.6954,5.008,0,90.15,88.57,主干路,2020
1570,16,27987.3,15.7263,0.937,0,0,76.76,82.18,主干路,2020
1571,16,52804.29,9.413,5.878249,21.523,1.4454,86.08,87.04,主干路,2020
1572,16,48751.22,39.7108,5.775914,12.442,0,88.87,88.93,主干路,2020
1573,16,16775,0,1.17105,0,4.2713,90.25,90.76,主干路,2020
1574,16,75870,0,0.4262,0,2.466,93.58,93.86,主干路,2020
1575,16,58921,0,1.055,0,0,93.72,91.52,主干路,2020
1576,16,58399.2,0,1.8463,150.114,0,92.39,91,主干路,2020
1577,16,17850.1,35.3632,6.29835,0,0,84.98085981,83.02724409,主干路,2020
1578,16,22890,0,0,0,0,95.7929534,82.56392674,主干路,2020
1579,16,42411.4,12.0137,2.7879,0,0,97.5725,93.21928598,主干路,2020
1580,16,20376,0,1.1284,0,0,93.76046277,90.86336137,主干路,2020
1581,16,20742.8,19.264616,1.26178,0,0,96.61214725,93.88201534,主干路,2020
1582,16,36070,0,0,0,0,83.549074,82.43359258,主干路,2020
1583,16,53021.2,0,0,0,0,81.84799443,82.12148518,主干路,2020
1584,16,100362.8,0.1495,5.5542,0,0,81.48773801,82.28955227,主干路,2020
1585,16,15732.2,0,2.4394,0,0,58.25962954,85.05695848,主干路,2020
1586,16,43547,66.4048,0.4165,3.7601,240.2339,64.3089989,84.5177101,主干路,2020
1587,16,74403,1.3806,0.8714,0,0,85.27104882,72.64034984,主干路,2020
1588,16,73991.5,48.2203,1.7743,3.2136,13.542,93.50040025,86.16295691,主干路,2020
1589,16,27428.4,0.966,1.0951,1.073145,0,93.06070743,93.09684432,主干路,2020
1590,16,15917.4,0.13662,2.35054,0,0,91.71735663,95.32238341,主干路,2020
1591,16,23596.75,15.7408,0.168167,5.8259,0,91.17668358,93.82234081,主干路,2020
1592,16,23520.8,0.6126,0.36714,5.8259,0,85.060224,85.6684903,主干路,2020
1593,16,30817,16.467108,2.60585,0,0,83.90365317,78.08445722,主干路,2020
1594,16,29213,6.6392,4.24321,0,0,84.48359729,87.03745316,主干路,2020
1595,16,21322.74143,17.3892,1.39682,0,0,90.21726786,83.03433503,主干路,2020
1596,16,15157,18.06,3.97524,75,31.099,85.18457708,83.37698335,主干路,2020
1597,16,9926,0,0,0,0,82.6802017,83.33057552,主干路,2020
1598,16,13350,0,0,0,0,88.16080003,86.75349587,主干路,2020
1599,16,20349,1.2,0.6773,0,0,82.93814395,85.75432948,主干路,2020
1600,16,18411,0,0.4252,0,0,98.068069,94.08399677,主干路,2020
1601,16,55594,34.83,0.799901,4.8672,0,97.48142857,88.66223063,主干路,2020
1602,16,23100,26.5826,3.30848,0,0,86.90542525,83.40612163,主干路,2020
1603,16,117356.5,0,0.32072,0,1.8936,79.6527952,80.32620781,主干路,2020
1604,16,62056,3.255785,1.5445,106.1722004,0.1644,80.4804088,82.01303419,主干路,2020
1605,16,63867,0,1.1436,106.1446996,0,83.24062038,84.67848779,主干路,2020
1606,16,22759.08984,3.1436,6.409547,0,0,84.6487378,83.64327824,主干路,2020
1607,16,18365,0,0.72584,0,0,85.26224296,83.24931242,主干路,2020
1608,16,105362.9,13.1236,4.70108,0,0,89.58816049,86.69644594,主干路,2020
1609,16,8505.9,0,0.20256,0,0,88.16099052,83.34950517,主干路,2020
1610,16,46400,34.83,0.70474,0,0,86.885138,85.04461483,主干路,2020
1611,16,8832,0,0.1899,0,0,98.816,90.85878772,主干路,2020
1612,16,32341.1,4.62852,2.781,0,0,79.74154762,79.07362727,主干路,2020
1613,16,25787.5,17.025344,2.1248,0,6.6355,79.44282804,85.96219002,主干路,2020
1614,16,104639.2,0,2.0433,30.2938,0,76.09320062,74.53182261,主干路,2020
1615,16,8020,0,0,0,0,100,94.66,主干路,2020
1616,16,24779.32746,0,1.222956,0,0,86.75168786,85.54826021,主干路,2020
1617,16,21694.28281,0,0.273667,0,0,85.27016089,81.92842232,主干路,2020
1618,16,6820.356117,17.8808,0.6257,0.835198966,0,85.08557386,84.49594778,主干路,2020
1619,16,57311,21.471144,1.38627,0,1.1947,100,95.79,主干路,2020
1620,16,35528.8,0,0.5286,0,0,90.03272771,85.8592091,主干路,2020
1621,16,28597.3,1.1268,0.531509,0.81946,0,90.201146,91.13600219,主干路,2020
1622,16,49722.12,0,1.172316,8.12542,0,90.08161784,91.02865666,主干路,2020
1623,16,67534.6,17.63,4.95006,85.22961495,0,84.25532079,84.44744699,主干路,2020
1624,16,52993.5,22.317079,8.00534,3.9403,0,88.2390162,88.37972872,主干路,2020
1625,16,52993.5,22.317079,8.00534,3.9403,0,88.2390162,88.37972872,主干路,2020
1626,16,49510.2,5.6118,8.128986,6.4391,0,98.09260601,97.66848589,主干路,2020
1627,16,49510.2,5.6118,8.128986,6.4391,0,98.09260601,97.66848589,主干路,2020
1628,16,6068.2,0,0.1899,0,0,89.58930569,95.16113642,主干路,2020
1629,16,8372.3,0,3.57434,0,0,88.0256633,93.34662955,主干路,2020
1630,16,164853,25.679192,11.75692,0,0,89.02550665,92.8825613,主干路,2020
1631,16,9316,0,0.0485,0,0,82.56376754,86.77223458,主干路,2020
1632,16,23088,0,0.0317,0,0,88.86209248,84.74497015,主干路,2020
1633,16,1198.5,0,0,0,0,84.48949309,83.2216639,主干路,2020
1634,16,5910,0,0,0,0,93.559744,94.42,主干路,2020
1635,16,3480,0,0,0,0,87.03810515,82.02813655,主干路,2020
1636,16,200,0,0,0,0,83.17524907,79.76315822,主干路,2020
1637,16,530,0,0.0317,0,0,96.165567,93.91740854,主干路,2020
1638,16,2957.4,0,0,0,0,85.04266983,86.8008502,主干路,2020
1639,16,19788,0,0,0,0,100,94.99,主干路,2020
1640,16,68927.3,42.7151,1.3842,0,0,97.244745,87.17832028,主干路,2020
1641,16,80952,63.5311,1.2723,0,0,97.1746665,94.065,主干路,2020
1642,16,22318.8,31.0981,0.3429,0,53.453,73.27052658,77.98168717,主干路,2020
1643,16,143179.9,0,5.0621,49.16792603,0,90.48,87.77142595,主干路,2020
1644,16,4309,0,0.9537,0,0,95.856008,83.28529253,主干路,2020
1645,16,7009,0,1.4348,0,0,100,83.69077402,主干路,2020
1646,16,31121.7,0.2015,2.9179,0,27.2836,84.96752903,85.40883455,主干路,2020
1647,16,11773,0,1.33985,157.763,0,88.82834789,86.86564029,主干路,2020
1648,16,7220,0,0,0,0,86.65301033,82.49957837,主干路,2020
1649,16,13840,0,0.5845,0,0,87.16436588,84.89513846,主干路,2020
1650,16,13841,0,0.2469,0,0,81.93896562,77.08469595,主干路,2020
1651,16,7261,0,0,2.902772247,0,83.45053049,100,主干路,2020
1652,16,38938.7,0,0.4389,0,0,86.9075865,88.57701032,主干路,2020
1653,16,20287.5,17.979606,1.0191,3.4538,0,77.1689111,90.70367456,主干路,2020
1654,16,88297.2,0,2.55521,33.2571,0,82.24963519,81.80057723,主干路,2020
1655,16,27637.7,35.1650751,2.67337,6.8737,0,92.21818768,85.54932057,主干路,2020
1656,16,27637.7,35.1650751,2.67337,6.8737,0,92.21818768,85.54932057,快速路,2020
1657,16,9518,0,0.799901,0,0,89.82355715,84.01265103,主干路,2020
1658,16,15000,8.5311,7.147414,0,0,91.7697525,89.36431714,主干路,2020
1659,16,93131,32.3106,2.6417,18.4063,0,85.73423101,83.11020243,主干路,2020
1660,16,3181.920386,0,0,0,0,81.57743394,85.80353444,主干路,2020
1661,16,12376.19753,0,0,0,0,86.60784802,83.81421794,主干路,2020
1662,16,12175.6,0,0.8214,0,0,96.7155898,94.27622305,主干路,2020
1663,16,7956,0,0.1139,0,0.274,92.05389505,87.883701,主干路,2020
1664,16,109200,46.597496,6.04093,32.0167,0,86.82111179,80.03589766,主干路,2020
1665,16,70669,0,7.79434,0,35.979,77.00773246,81.06434479,主干路,2020
1666,16,41920,24.180975,3.54691,0,0,81.40281503,82.66841405,主干路,2020
1667,16,13584,0,0.2743,0.938655074,1.328,86.23732675,82.658446,主干路,2020
1668,16,15408,0,0.2849,1.064693564,0,91.18491952,88.39459923,主干路,2020
1669,16,25726,0,0.7343,0,0,87.41451175,90.7394881,主干路,2020
1670,16,18088,25.038294,0.58025,0,0,85.83210024,85.48977065,主干路,2020
1671,16,65100,0,2.60585,276.254,0,76.24416279,76.12484252,主干路,2020
1672,16,68672,16.827896,0.65621,0,0,90.96145486,81.37314984,主干路,2020
1673,16,68672,16.827896,0.65621,0,0,90.96145486,81.37314984,快速路,2020
1674,16,68672,16.827896,0.65621,0,0,90.96145486,81.37314984,主干路,2020
1675,16,17517,0.5171,2.933955,0,0,87.46819248,82.83891958,主干路,2020
1676,16,18273.5,2.5858,2.524826,0,0,86.711561,86.91696271,主干路,2020
1677,16,72098.1,12.5442,13.734201,0,24.35,77.63382092,79.8875938,主干路,2020
1678,16,149016,0,8.297364,0,0,86.45411589,86.58119335,主干路,2020
1679,16,34967.3,0,7.678923,0,0,97.94143357,97.0310948,主干路,2020
1680,16,226521.73,0.4645,2.318257,0,0,87.67517873,83.5486821,主干路,2020
1681,16,7999,0,0.3777,0,0,89.07808801,86.34670088,次干路,2020
1682,16,20218.2,0,1.3652,4.230905,0,80.19622956,81.70963235,次干路,2020
1683,16,20617,0.5304,3.471,3.853454,0,84.13316605,84.04644643,次干路,2020
1684,16,12003.5,0,0.4283,0,0,89.61611419,90.57553861,次干路,2020
1685,16,112080,8.686,1.37994,0,0,91.84755529,88.50752938,次干路,2020
1686,16,10765,0,1.3188,0,0,89.11486139,87.53955031,次干路,2020
1687,16,5891.5,0,0.5085,0,0,91.68942789,93.86638045,次干路,2020
1688,16,28968,0,0,0,0,88.37763358,87.20610216,次干路,2020
1689,16,13558.5,9.967522,2.4392,6.3804,2.3256,80.57435,83.07572556,次干路,2020
1690,16,5957,0,2.90125,0,0,83.0816672,82.98893439,次干路,2020
1691,16,44150.2,0,1.8441,0,0,82.55896489,83.02362554,次干路,2020
1692,16,33554.7,0,1.2227,0,0,74.89417492,69.52812342,次干路,2020
1693,16,29449.5,16.8876,1.017,0,21.334,97.1656611,93.67946469,次干路,2020
1694,16,25872,11.8682,0.5212,0,0,80.02025778,71.80923663,次干路,2020
1695,16,6883,0,0.7459,0,9.5324,83.3424665,83.51112894,次干路,2020
1696,16,5653.5,0,0.8271,0,0,89.33559756,90.51177693,次干路,2020
1697,16,22755.9,0,0.0369,0,0,83.56827933,88.80769092,次干路,2020
1698,16,13573,13.32459,2.091,0,0,77.69379853,79.63653088,次干路,2020
1699,16,23470,0,0,0,0,84.30270992,83.83094208,次干路,2020
1700,16,12960,0,0.0422,0,0,86.2636467,81.62126193,次干路,2020
1701,16,21578,0,0.22366,0.9513,0,87.55259154,82.73067944,次干路,2020
1702,16,22184,17.5274,1.3472,0,0,85.36501117,90.35599218,次干路,2020
1703,16,17186,11.422738,0.6499,1.838299,0,84.170446,84.74503192,次干路,2020
1704,16,23947,0,0.939,484.34,1.7784,95.0866955,84.04253805,次干路,2020
1705,16,12420,0,0.8609,137.09,0,98.7118095,80.94555086,次干路,2020
1706,16,18263.8,0,0.0654,0,0,85.9009945,87.5924599,次干路,2020
1707,16,81073,12.9583,4.097,0,0,88.38536511,98.76,次干路,2020
1708,16,22608,0,0.4612,0,0,99.01212967,88.22383509,次干路,2020
1709,16,117600,23.306,0.27008,54.939,0,89.74915085,86.03599548,次干路,2020
1710,16,7250,1.932,0.3482,0,0,84.69798971,83.00462972,次干路,2020
1711,16,45844,0,0,0,0,86.04456075,87.672369,次干路,2020
1712,16,8214,0,0.2321,0,0,85.21279125,100,次干路,2020
1713,16,3610.5,0,0.5507,0,0,82.72154625,100,次干路,2020
1714,16,29120,0,0.5317,0,0,92.38428885,84.75858455,次干路,2020
1715,16,4200.2,11.18,4.48375,0,0,96.38717905,90.6479177,次干路,2020
1716,16,5845.7,8.6,0.29329,0,0,97.65705206,90.34261314,次干路,2020
1717,16,21223.8,10.964778,1.29765,0,0,98.78666667,91.52045139,次干路,2020
1718,16,36298,30.0241,3.6984,19.3121,0.19,76.98198407,75.76141363,次干路,2020
1719,16,16701,0.122,2.69236,0,0,85.81538914,82.04469031,次干路,2020
1720,16,15695.5,17.269872,0,0,1.233,82.76124525,79.36477547,次干路,2020
1721,16,37084,18.240342,2.26192,0,0,92.3718815,85.22298165,次干路,2020
1722,16,1632,0,0,0,0,82.42477819,82.20956003,次干路,2020
1723,16,24626.8,16.3525,0.6277,0,0,94.25908663,92.13817872,次干路,2020
1724,16,6721,7.956,2.9118,0,0,83.88632727,82.36673623,次干路,2020
1725,16,5451,0,0.595,0,0,93.416,88.9537055,次干路,2020
1726,16,21006,8.6,2.09945,0,0,85.45791624,88.55976336,次干路,2020
1727,16,15220,0,0,0,0,79.50478955,84.07975173,快速路,2020
1728,16,17344.10179,0,0.6332,0,0,79.94179289,84.11259745,主干路,2020
1729,16,126595,0,2.6842,0,0,76.21624556,78.13140689,主干路,2020
1730,16,147671.2,0,3.9402,0,0,97.0675,92.26866088,主干路,2020
1731,16,31856.2,0,2.053,0,0,77.00038604,78.08458596,主干路,2020
1732,16,75120,0,5.39738,0,0,100,100,主干路,2020
1733,16,6540.75,0,0.3097,0,7.2554,87.653092,91.55866493,主干路,2020
1734,16,8136,0,2.4054,44.6354,0,83.14047975,81.41166386,主干路,2020
1735,16,15461,0,0.9928,6.066,0,85.90002775,81.82796961,主干路,2020
1736,16,7925,0,0,0,0,80.41732108,82.26397362,次干路,2020
1737,16,9813,0,0.902,137.7333,0,85.27800507,90.40929202,次干路,2020
1738,16,10898.6,0,0.7849,146.7106,0,91.33384567,98.38,次干路,2020
1739,16,24810.30162,0,0.481502,0,0,85.19429671,81.898186,主干路,2020
1740,16,52687.04502,28.8786,1.610141,12.7839,0,83.23033417,81.20546671,主干路,2020
1741,16,21721.40067,0,1.105007,0,0,90.9649595,85.75030599,主干路,2020
1742,16,46127.46883,33.320093,3.907931,0,0,69.83993459,73.43766256,主干路,2020
1743,16,25163.52441,8.8932,0.864,3.081444607,0,92.10006156,86.5678336,主干路,2020
1744,16,11328,10.074,0.2785,0.782765362,0,88.76983969,83.13599939,主干路,2020
1745,16,15436,9.362472,0.2891,0,0,81.62912317,81.88067587,次干路,2020
1746,16,12840.2,0,0,0,0,80.23579544,86.03629791,次干路,2020
1747,16,3922.4,0,0,0,0,89.54097687,84.72187386,次干路,2020
1748,16,22945,0,0.7976,0,0,98.67666667,95.595,次干路,2020
1749,16,37965,0,0.7132,0,1.37,78.54260075,87.80847053,次干路,2020
1750,16,31555,3.0689,8.82824,0,0,75.55051575,86.76179721,主干路,2020
1751,16,36612.25,2.8211,5.746163,0,0,90.47376911,85.19273494,主干路,2020
1752,16,27851,0,0.5528,0,0,92.83319033,82.72707988,主干路,2020
1753,16,26938.8,0,6.43128,0,0,96.02738211,89.02122055,主干路,2020
1754,16,61649,14.8056,0.3925,0,0,92.67304387,84.73758444,主干路,2020
1755,16,56649.8,0,0.3083,0,2.035,84.96434285,87.69580622,主干路,2020
1756,16,83490,7.6282,2.6375,0,0,83.37045065,79.41063832,主干路,2020
1757,16,59846.4,0,1.9887,0,0,89.82316025,81.9899703,主干路,2020
1758,16,14209,9.7868,1.3715,0,0,82.60986979,87.99157551,次干路,2020
1759,16,17564,0,6.6571,0,10.6872,84.89238491,85.16391211,主干路,2020
1760,2,86502.12939,0,1.386903,0,0,84.87,87.65,主干路,2021
1761,2,89135.44523,0,2.919185,0,17.42,84.56,88.38,主干路,2021
1762,2,22945,0,0.0444,0,0,96.66,82.77,次干路,2021
1763,2,37965,0,0.080808,0,0,96.53,88.18,次干路,2021
1764,2,31555,0,0.296455,0,0,98.37,94.27,主干路,2021
1765,2,36612.25,0.8874,0.820157,0,0.37,96.02,96.12,主干路,2021
1766,2,27851,0,0,0,0,96.72,82.23,主干路,2021
1767,2,26938.8,0,0.1477,0,0,96.65,92.5,主干路,2021
1768,2,31325.99666,8.63249093,0,0,0,97.35,96.84,主干路,2021
1769,2,56649.8,0,0,0,0,96.84,92.98,主干路,2021
1770,2,83490,16.44199206,1.068175,0,0,96.39,90.42,主干路,2021
1771,2,59846.4,0,0.2276,0,0,96.96,94.55,主干路,2021
1772,2,14209,0,0.0598718,0,0,94.03,90.56,次干路,2021
1773,2,49568,0,0,0,0,97.19,90.56,次干路,2021
1774,2,17564,0,0.01887,0,0,98.4,87.18,主干路,2021
1775,3,52980,0,0.164613,0,0,95.02,99.69,主干路,2021
1776,3,60398,0,0.140748,0,0,96.02,97.17,主干路,2021
1777,3,49784,0,2.219778,0,0,95.02,89.64,主干路,2021
1778,3,121102.9811,17.1599,2.973834,0,0.13,85.34,87.36,主干路,2021
1779,3,124789.6233,9.9533,1.269165,0,0,84.04,87.16,主干路,2021
1780,3,45576,0.15,0.362304,0,12.69,95.01,93.14,主干路,2021
1781,3,61099,0,1.51287,0,0,90.89,90.29,主干路,2021
1782,3,164380,0,1.872459,0,0,95.04,82.81,主干路,2021
1783,3,142458.1,0.36672262,13.843564,0,0,95.01,83.89,主干路,2021
1784,3,16856.2,0,0.1647795,0,0,96.21,86.92,主干路,2021
1785,3,22995,0.14,0.1647795,0,0,92.68,86.92,主干路,2021
1786,3,10632,0,0.3044952,0,0,94.02,84.51,主干路,2021
1787,3,32927.1,0,0.1489842,0,0,95.79,81.82,主干路,2021
1788,3,43232,0,0.4392714,0,0,96.96,95.01,主干路,2021
1789,3,9662,0,0.1132,0,0,90.71,90.7,主干路,2021
1790,3,10913,0,0.024,0,0,94.02,87.55,次干路,2021
1791,4,7163,13.48,0.00666,0,0,89.22,91.14,次干路,2021
1792,4,7563.7,3.95,0.141636,0,0,88.29,85.01,次干路,2021
1793,4,5423.9,0.16,0,0,0,92.01,89.17,次干路,2021
1794,4,325713,3.78,4.757206,0,0,94.36,91.88,主干路,2021
1795,4,36650,0.1482391,3.07244,0,3.71,81.18,84.27,次干路,2021
1796,4,68054,14.4883163,0.953,0,0,86.35,86.35,主干路,2021
1797,4,36398,0,0.2586,0,0,92.68,92.09,主干路,2021
1798,4,12025.12679,0.2754,0.13926,0,0,81.85,88.76,主干路,2021
1799,4,12391.1982,4.6662,0.17302,0,0,84.28,87.11,主干路,2021
1800,4,33941,0,1.066932,0,0,94.02,94.7,主干路,2021
1801,4,25444,0.15,1.86036,0,0,83.76,90.81,主干路,2021
1802,4,90833.5,1.56,2.394048,0,19.77,94.01,92.3,主干路,2021
1803,4,14172,0.13,0.373071,0,0,86.16,85.1,次干路,2021
1804,5,384394,0.6434,6.895902,0,0,94.43,91.16,主干路,2021
1805,5,34747.5,0.969,1.161133,0,0.11,84.79,85.14,主干路,2021
1806,5,62000,0,3.24,0,0,78.23,70.71,主干路,2021
1807,5,30635.4,0,0.180264,0,23.68,90.36,86.13,主干路,2021
1808,5,51657.9,0.46,0.8368512,0,0,83.77,85.05,主干路,2021
1809,5,34658.8,0,0.3958,0,0,91.49,91.68,主干路,2021
1810,5,15826,0,6.393489,0,0,81.31,81.87,主干路,2021
1811,5,15825,16.97779124,15.09933,0,0,79.97,83.87,主干路,2021
1812,5,90329.03138,0,0.55,0,0,94.49,93.08,主干路,2021
1813,5,90010.12334,0,0.66,0,0,94.07,94.15,主干路,2021
1814,5,275236.4677,10.6413,5.231112,0,2.42,84.73,88.91,主干路,2021
1815,5,283615.2736,31.0515,2.637289,0,1.96,86.01,88.61,主干路,2021
1816,5,20770,0,0.146856,0,0,93.99,90.11,主干路,2021
1817,5,9399.2,43.02,1.429458,0,0,78.55,82.22,主干路,2021
1818,5,22678.5,0,0.305317,0,0,92.04,90.03,主干路,2021
1819,5,24552,0,0.150232,0,0,90.37,90.8,主干路,2021
1820,5,11378.6,0.19,2.4699498,0,0,86.02,75.5,主干路,2021
1821,5,48624,0,0.0484,0,0,94.41,92.25,次干路,2021
1822,5,27723.5,1.09,1.2790974,0,34.6,88.03,73.27,次干路,2021
1823,5,95399,0.12302,0.5486,0,0,87.02,81.44,主干路,2021
1824,5,32544,17.4,2.1699612,0,0,91.24,86.95,次干路,2021
1825,5,44698.8,0,0.2628,0,0,92.17,90.74,次干路,2021
1826,5,43811.1,75.4214465,5.85525,0,0,88.16,87.04,次干路,2021
1827,5,87108,27.7353099,0.792305,0,0,85.02,88.52,主干路,2021
1828,6,46097,0,1.806582,0,0,91.44,90.09,快速路,2021
1829,6,723374,29.5008,5.309815,0,0,90.44,91.73,主干路,2021
1830,6,122512,18.76489536,4.34887,0,0,84.83,85.49,主干路,2021
1831,6,26564.5,0,0,0,0,85.46,85.74,主干路,2021
1832,6,63621,0,2.27106,0,0.37,92.4,86.1,主干路,2021
1833,6,20427,0.14,0.795648,0,0,87.02,85.31,主干路,2021
1834,6,34800,13.48200784,0.8389,0,0,86.87,88.69,主干路,2021
1835,6,144392,12.14697874,0.74694,0,0,88.06,87.46,主干路,2021
1836,6,143726.615,43.3636,12.232725,0,0.33,85.39,86.96,主干路,2021
1837,6,148101.9705,6.2197,9.536145,0,1.16,85.39,89.02,主干路,2021
1838,6,24186,0,0,0,0,84.41,80.76,主干路,2021
1839,6,24186,0,0,0,0,84.41,80.76,主干路,2021
1840,6,5130,37.59,1.1246298,0,0,78.64,80.76,主干路,2021
1841,6,5130,37.59,1.1246298,0,0,78.64,80.76,主干路,2021
1842,6,14829,52.44,1.571538,0,0,83.4,81.09,主干路,2021
1843,6,8700,0,0.041736,0,0,94.73,98.45,次干路,2021
1844,6,17748,0.69,0.07104,0,0,88.02,83.54,次干路,2021
1845,6,15060,0,1.9132626,0,0,90.68,78.57,次干路,2021
1846,6,7142.5,0,0.08436,24.5893,0,86.02,95.39,次干路,2021
1847,6,20227.1,0,0.601176,0,0.62,79.5,75.83,次干路,2021
1848,6,7410.8,0.12,0.218448,0,0,88.02,86,次干路,2021
1849,6,14941,7.47,0.226329,0,0,90.01,80.16,次干路,2021
1850,6,53775.7,1.7967,0.688282,0,0.16,93.45,88.04,主干路,2021
1851,7,120797.118,25.3072,1.652552,0,0,81.96,79.46,快速路,2021
1852,7,188939.082,36.7637,2.701855,55.4,0,80.95,79.46,快速路,2021
1853,7,104131.6,50.27379356,2.20917,0,0,81.63,86.87,主干路,2021
1854,7,24174,2.58,1.19658,0,0,84.76,84.16,主干路,2021
1855,7,47384.56862,0,0.33,0,0,95.99,93.08,主干路,2021
1856,7,47217.27666,0,0.31,0,0,94.3,94.15,主干路,2021
1857,7,63277.793,2.3653,2.577998,0,0,81.29,83.9,主干路,2021
1858,7,38682.06016,2.1826,2.224784,0,0.3,83.79,85.35,主干路,2021
1859,7,16595,0.14,0.495504,0,0,85.41,83.23,主干路,2021
1860,7,96949.1187,7.4328,2.773173,91.08,0,87.84,91,主干路,2021
1861,7,48009.94696,3.954,1.021662,0,0,85.87,88.23,主干路,2021
1862,7,84878.88151,4.0753,2.91602,0,0.68,79.89,85.26,主干路,2021
1863,7,42032.67295,19.5404,0.781333,0,0.64,83.61,86.08,主干路,2021
1864,7,14770,0.79,0,0,0,94.2,92.64,主干路,2021
1865,7,78489,0.12302,2.276759,0,0.42,86.02,87.82,主干路,2021
1866,7,28240,0.295248,0.66392,47.04,93.83,96.73,91.18,次干路,2021
1867,7,84052,0.53384529,4.76649,58.88,2.8,90.99,91,次干路,2021
1868,7,8130.3,0.52,1.8374496,0,6.36,92.19,84.65,次干路,2021
1869,7,37142,0,0.2664,0,0,88.25,92.19,主干路,2021
1870,7,31172,0,0,0,0,88.39,90.91,主干路,2021
1871,8,20811.5,20.62233105,2.643576,0,0,86.34,87.07,主干路,2021
1872,8,136009,35.90989985,25.05,0,0,84.93,84.63,主干路,2021
