道路名称,年份,路龄,车行道小修金�?车行道零星金�?车行道中修金�?掘路修复金额,前一年pci,车道面积,道路属性_主干�?道路属性_次干�?道路属性_快速路,道路属性_支路,pred,,,,,,����pci,
261,2018,16,0,0.3819,0,0.4768,68.85,23245,1,0,0,0,80.0686565,70.59,-9.478656501
262,2018,16,32.9507,1.4728,0,0,68.07,12969,1,0,0,0,79.41542657,69.38,-10.03542657
263,2018,16,0,1.184976,0,0,91.1,9037,1,0,0,0,86.06209204,88.17,2.107907959
264,2018,16,0,1.1476,0,0,88.92,37593.4,1,0,0,0,85.68402362,76.19,-9.494023616
265,2018,16,107.8608,0.7723,0,0,91.8,42478.2,1,0,0,0,85.12981451,83.21,-1.91981451
266,2018,16,107.8608,0.7723,0,0,91.8,42478.2,1,0,0,0,85.12981451,83.21,-1.91981451
267,2018,16,8.004,19.3419,0,0,81.43,440226.3,1,0,0,0,85.00385224,82.38,-2.623852241
268,2018,16,10.3587,1.547,0,0,87.57,32967.2,1,0,0,0,85.08425364,89.98,4.895746363
269,2018,16,0,0.4221,0,0,96.48,112400,1,0,0,0,88.45479299,95.08,6.625207011
270,2018,16,0,0,0,0,70.59,34028,1,0,0,0,80.67999023,95.19,14.51000977
271,2018,16,0,1.4361,0,0,84.52,57420.3,1,0,0,0,84.58654718,82.54,-2.046547179
272,2018,16,0,1.4584,10.733,0,83.93,9920.2,1,0,0,0,84.02011254,84.34,0.319887457
273,2018,16,11.20998,1.6669,0,0,67.05,15289.5,1,0,0,0,79.30184657,68.86,-10.44184657
274,2018,16,3.0793,0.29329,0,0,66.96,14239.5,1,0,0,0,79.45683514,71.01,-8.446835144
275,2018,16,0,1.4285,88.32,0,81.11,41702,1,0,0,0,83.50393344,85.46,1.956066556
276,2018,16,26.674,1.4897,23.297,1.5344,79.85,20532,1,0,0,0,82.66986568,85.46,2.790134318
277,2018,16,0,1.5234,0,0,86.18,25839.7,1,0,0,0,84.77862285,86.86,2.081377153
278,2018,16,96.9545,1.4327,0,33.1855,73.33,45576,1,0,0,0,80.54214327,72.23,-8.312143272
279,2018,16,45.987059,3.2376,0,11.508,74.56,61099,1,0,0,0,81.25020896,66.54,-14.71020896
280,2018,16,0,0.5444,0,0,84.75,16935,1,0,0,0,84.40625171,88.33,3.923748292
281,2018,16,19.11714,0.5191,71.7,0,74.94,36480,1,0,0,0,81.65262893,85.03,3.377371073
282,2018,16,0,0.98959,0,0,80.8,94500,1,0,0,0,83.9112073,84.62,0.708792698
283,2018,16,0,0,0,0,93.38,3660,1,0,0,0,86.79511383,100,13.20488617
284,2018,16,0,0.07174,0,0,89.32,12328.5,1,0,0,0,85.70678042,96.74,11.03321958
285,2018,16,0,0.0211,0,2.3975,84.11,12657.4,1,0,0,0,84.2397989,85.97,1.730201099
286,2018,16,130.5048,5.6576,100.434,0,82.2,202331.3,1,0,0,0,83.3526394,88.28,4.927360601
287,2018,16,0,2.83795,0,49.162,93.19,52804.29,1,0,0,0,86.69279157,89.87,3.177208433
288,2018,16,0,2.309184,0,0,86.18,48751.22,1,0,0,0,84.88601047,85.56,0.67398953
289,2018,16,0,0.81024,156.476,0,69.34,16775,1,0,0,0,80.0974788,85.67,5.572521203
290,2018,16,0,0.342,78.913,0,77.69,29327,1,0,0,0,82.55887558,89.6,7.041124418
291,2018,16,0,0.3697,70.253,8.1908,81.37,56649.8,1,0,0,0,83.7931043,80.89,-2.903104302
292,2018,16,17.6158,2.4442,0,6.84,97.91,159394.5,1,0,0,0,88.6581861,96.85,8.191813896
293,2018,16,12.5884,0.287,5.828,0,95.97,75870,1,0,0,0,87.8503383,88.82,0.969661702
294,2018,16,33.1104,0.076,2.4597,0,93.02,58921,1,0,0,0,86.62151329,92.04,5.418486707
295,2018,16,12.971,0.901,198.714,0,87.74,58399.2,1,0,0,0,85.36303006,81.19,-4.173030057
296,2018,16,0,1.28921,0,0,82.74,17850.1,1,0,0,0,83.77237265,85.76,1.987627351
297,2018,16,0,0,251.859,0,96.74,22890,1,0,0,0,87.89100299,100,12.10899701
298,2018,16,15.658,0.1329,0,0,81.02,60398,1,0,0,0,83.58624555,72.08,-11.50624555
299,2018,16,0,0.4513,0,147.9311,79.43,68054,1,0,0,0,83.02619983,92.26,9.233800169
300,2018,16,0,0,0,0,82.28,36398,1,0,0,0,83.93600418,90.22,6.28399582
301,2018,16,2.0148,1.1485,0,0,80.26,42411.4,1,0,0,0,83.28207018,85.1,1.817929825
302,2018,16,0,0.8851,0,0,79.44,20376,1,0,0,0,82.91478928,80.13,-2.784789276
303,2018,16,0,1.7901,0,0,84.06,20742.8,1,0,0,0,84.11405805,84.87,0.755941945
304,2018,16,0,6.9103,0,0,80.78,36070,1,0,0,0,82.81975158,70.63,-12.18975158
305,2018,16,0,21.6655,0,0,73.52,53021.2,1,0,0,0,79.73327792,68.6,-11.13327792
306,2018,16,0,1.4852,0,0,86.12,100362.8,1,0,0,0,85.37577307,89.15,3.77422693
307,2018,16,0,0.2785,0,0,87.37,15732.2,1,0,0,0,85.16191834,92.09,6.928081656
308,2018,16,18.7069,0.6014,0,0,91.53,43547,1,0,0,0,86.2481246,87.3,1.051875396
309,2018,16,0,0.2469,0,0,91.99,74403,1,0,0,0,86.93456299,91.26,4.325437006
310,2018,16,0,0.9031,0,0,91.72,73991.5,1,0,0,0,86.78468954,90.7,3.915310462
311,2018,16,0,0.4959,70.115,0,77.35,27428.4,1,0,0,0,82.43260979,89.17,6.737390211
312,2018,16,9.463968,1.2708,0,18.1229,74.2,15917.4,1,0,0,0,81.25345318,71.13,-10.12345318
313,2018,16,0,1.34829,0,0,88.73,21322.7,1,0,0,0,85.47622195,92.9,7.423778054
314,2018,16,0,0.79969,0,0,75.01,15157,1,0,0,0,81.64804124,79.96,-1.688041244
315,2018,16,10.1679,0.4034,56.995,0,79.09,9662,1,0,0,0,82.65742122,80.95,-1.707421217
316,2018,16,0,0.7934,0,0,83.24,18411,1,0,0,0,83.9688917,85.06,1.091108298
317,2018,16,0.6762,0.53594,7.679,0,69.94,23100,1,0,0,0,80.34496493,72.12,-8.224964926
318,2018,16,8.021,0.4621,0,0,76.47,62056,1,0,0,0,82.41035554,85.2,2.789644457
319,2018,16,7.5897,0.2005,0,0,79.34,63867,1,0,0,0,83.2425325,85.12,1.877467498
320,2018,16,0.28509,1.858277,0,0,69.23,37230.307,1,0,0,0,80.1567654,85.79,5.633234596
321,2018,16,0,1.891193,0,0,76.35,22759.1,1,0,0,0,81.97687168,87.96,5.983128319
322,2018,16,0,0.0265,0,0,90.69,18365,1,0,0,0,86.14815589,87.06,0.911844108
323,2018,16,0,0.863,0,0,68.58,25444,1,0,0,0,79.96996159,100,20.03003841
324,2018,16,8.677168,4.90786,0,354.3,74.03,105362.9,1,0,0,0,80.99500039,79.68,-1.315000395
325,2018,16,14.088,0.2342,0,0,86.38,8505.9,1,0,0,0,84.64017133,76.84,-7.80017133
326,2018,16,0,0.21733,0,0,84.7,46400,1,0,0,0,84.67326784,77.39,-7.283267835
327,2018,16,1.7022,2.6248,91.089,0,82.22,59846.4,1,0,0,0,83.82235949,76.13,-7.692359493
328,2018,16,14.435772,2.3189,89.512,0,67.57,26938.8,1,0,0,0,79.46098496,69.06,-10.40098496
329,2018,16,22.1985,0.6921,15.608,0,89.73,32341.1,1,0,0,0,85.60383618,86.07,0.46616382
330,2018,16,0,0.0422,8.216,0,86.22,25787.5,1,0,0,0,84.94659576,89.98,5.033404241
331,2018,16,0,0.6393,0,0.9,83.7,104639.2,1,0,0,0,84.82791806,83.48,-1.347918055
332,2018,16,0,0.1709,0,0,98,8020,1,0,0,0,88.1229298,86.68,-1.442929804
333,2018,16,1.723,0.520326,24.979,8.082,88.39,24779.3,1,0,0,0,85.45205202,84.26,-1.192052019
334,2018,16,3.382,0.096638,0,0,83.84,21694.3,1,0,0,0,84.19490727,89.37,5.175092728
335,2018,16,17.9524,0.4642,89.602,0,81.84,30512.1,1,0,0,0,83.49638019,88.42,4.923619814
336,2018,16,0,0.1583,0,0,85.89,35528.8,1,0,0,0,84.92258754,81.05,-3.872587545
337,2018,16,6.2,3.174284,0,13.0475,84.65,71911.22,1,0,0,0,84.45258383,92.57,8.11741617
338,2018,16,4.96,3.759598,0,0,84.67,74100.4,1,0,0,0,84.46384406,93.87,9.406155944
339,2018,16,0,0.079336,2.4595,0,90.51,28597.3,1,0,0,0,86.17407232,84.06,-2.114072324
340,2018,16,0,0.397102,0,0,91.22,49722.12,1,0,0,0,86.5083214,83.45,-3.058321403
341,2018,16,0,0.0633,0,0,91.23,6068.2,1,0,0,0,86.19742125,89.64,3.442578754
342,2018,16,0,6.6402,0,0,93.07,8372.3,1,0,0,0,86.02934384,85.21,-0.819343841
343,2018,16,28.74498,7.731,0,0,84.73,164853,1,0,0,0,84.53783911,86.42,1.882160885
344,2018,16,1.0018,0.0422,0,0,87.28,80952,1,0,0,0,85.67978673,88.36,2.680213274
345,2018,16,9.3993,0.3946,7.478,0,90.88,16779,1,0,0,0,86.01092345,84.38,-1.630923445
346,2018,16,11.0359,0.7638,0,0,85.25,22318.8,1,0,0,0,84.42529657,84.25,-0.175296566
347,2018,16,282.6169,5.3204,0,21.4186,82.85,143179.9,1,0,0,0,82.10728729,80.65,-1.457287288
348,2018,16,0,0.422,0,0,78.77,4309,1,0,0,0,82.6354083,83.73,1.094591703
349,2018,16,0,0.7426,132.76,0,73.52,7009,1,0,0,0,81.16437399,87.26,6.095626006
350,2018,16,0,0,170.246,0,89.2,17564,1,0,0,0,85.71770229,70.21,-15.50770229
351,2018,16,8.0784,3.666125,26.092,0,68.57,31555,1,0,0,0,79.69626048,86.29,6.593739517
352,2018,16,73,3.238639,0,0,70.57,36612.25,1,0,0,0,79.85178396,88.03,8.178216045
353,2018,16,0,1.2871,0,0,75,16856.2,1,0,0,0,81.61179506,78.92,-2.691795059
354,2018,16,0,3.2473,0,0,79.34,31121.7,1,0,0,0,82.74112157,84.73,1.988878435
355,2018,16,0,0.4464,0,0,80.77,11773,1,0,0,0,83.25674338,82.94,-0.316743375
356,2018,16,0,0.3756,0,43.013,95.84,13840,1,0,0,0,87.41534926,87.97,0.554650742
357,2018,16,0,0.0591,4.847,0,95.63,13841,1,0,0,0,87.50759305,93.36,5.852406952
358,2018,16,0,3.8128,0,0,86.92,7261,1,0,0,0,84.59067211,88.27,3.679327886
359,2018,16,0,0.6963,0,30.1803,89.73,38938.7,1,0,0,0,85.89319114,90.15,4.256808858
360,2018,16,0,0.3038,8.387,0,91.74,20287.5,1,0,0,0,86.42979588,87.76,1.330204117
361,2018,16,45.5215,1.0972,10.917,175.563,81.39,35310,1,0,0,0,82.66705187,83.91,1.24294813
362,2018,16,0,1.0972,8.756,0,77.35,38933.9,1,0,0,0,82.47434676,85.39,2.915653236
363,2018,16,7.96326,2.7599,0,0,93.63,88297.2,1,0,0,0,87.1057851,88.44,1.334214898
364,2018,16,10.872504,0.7406,0,9.603,94.3,27637.7,1,0,0,0,86.96928161,94.16,7.190718391
365,2018,16,10.872504,0.7406,0,9.603,94.3,27637.7,0,0,1,0,88.99624167,94.16,5.163758333
366,2018,16,0,0.021522,0,0,93.81,9518,1,0,0,0,86.96147956,91.08,4.118520439
367,2018,16,0.7537,0.619496,0,0,82.12,15000,1,0,0,0,83.63506059,81.83,-1.805060589
368,2018,16,11.8854,1.6606,196.824,0,77.65,93131,1,0,0,0,82.82997435,76.06,-6.76997435
369,2018,16,0,0,0,0,92.5,12376.2,1,0,0,0,86.61518906,80.81,-5.805189056
370,2018,16,0,0.5739,0,0,84.94,12175.6,1,0,0,0,84.41642223,89.35,4.933577765
371,2018,16,0,0.9242,79.268,0,88.67,10632,1,0,0,0,85.41423348,87.39,1.975766517
372,2018,16,0,1.3842,3.18,0,100,7956,1,0,0,0,88.55339585,90.72,2.166604154
373,2018,16,11.551842,2.2279,37.742,0,88.01,109200,1,0,0,0,85.72868636,86.08,0.351313641
374,2018,16,11.629674,0.9854,0,0,67.4,41920,1,0,0,0,79.69789503,68.2,-11.49789503
375,2018,16,0,0,2.51,0,88.26,13584,1,0,0,0,85.42527726,82.75,-2.675277262
376,2018,16,0,0,2.846,0,94.27,15408,1,0,0,0,87.14088685,84.56,-2.580886853
377,2018,16,0.6766,1.0044,0,0,79.08,25726,1,0,0,0,82.84117238,87.88,5.038827622
378,2018,16,0,0.6583,0,0,84.75,18088,1,0,0,0,84.40390562,79.42,-4.983905621
379,2018,16,1.434372,1.9581,98.951,0.5513,87.05,65100,1,0,0,0,85.274747,87.58,2.305252999
380,2018,16,3.4497,1.1141,0,0,79.87,52980,1,0,0,0,83.25123766,68.06,-15.19123766
381,2018,16,0,1.7977,0,1.9694,63.73,33941,1,0,0,0,78.64729805,97.28,18.63270195
382,2018,16,0.276,0.818047,0,108.2703,90.1,17517,1,0,0,0,85.60738143,83.06,-2.547381434
383,2018,16,0,0.019,0.602,0,97.7,7999,0,1,0,0,87.95562862,93.47,5.514371376
384,2018,16,27.5929,1.0677,0,0,71.42,20218.2,0,1,0,0,79.46514721,76.16,-3.30514721
385,2018,16,0,2.2598,0,5.1607,67.35,20617,0,1,0,0,78.36100321,69.52,-8.841003207
386,2018,16,38.372111,0,0,0,78.81,16108,0,1,0,0,81.63731094,81.53,-0.10731094
387,2018,16,0,0.2131,0,0,98.01,12003.5,0,1,0,0,88.06209075,91.15,3.08790925
388,2018,16,5.54625,0.844,186.17,0,77.84,112080,0,1,0,0,82.5449757,77.06,-5.484975697
389,2018,16,0,1.3525,0,13.9707,66.49,36650,0,1,0,0,78.34683463,99.46,21.11316537
390,2018,16,0,0.2912,0,0,78.68,10765,0,1,0,0,81.98220325,81.83,-0.152203246
391,2018,16,0,0.2897,0,0,90.06,5891.5,0,1,0,0,85.49674959,89.96,4.463250408
392,2018,16,0,0.1751,3.739,0,88.77,13558.5,0,1,0,0,85.17608443,92.83,7.653915565
393,2018,16,0,0.15192,0,0,85.56,5957,0,1,0,0,84.10175042,82.64,-1.461750424
394,2018,16,0,0.7258,0,0,86.2,44150.2,0,1,0,0,84.58379059,88.3,3.716209412
395,2018,16,0,1.1765,2.24,0,83.43,33554.7,0,1,0,0,83.56730518,83.68,0.112694821
396,2018,16,0,0.384,0,16.4388,85.01,29449.5,0,1,0,0,84.07417954,87.56,3.48582046
397,2018,16,35.1617,0.2445,69.188,0,82.25,25872,0,1,0,0,82.7697299,87.58,4.810270097
398,2018,16,0,0.2659,0,2.3572,82.84,6883,0,1,0,0,83.2381339,87.06,3.821866101
399,2018,16,0,0.1245,0,0,86,5653.5,0,1,0,0,84.24037112,88,3.759628882
400,2018,16,8.3074,0.3271,131.97,0,82.73,22755.9,0,1,0,0,83.23208831,86.58,3.347911693
401,2018,16,0,0.5908,168.83,0,88.93,13573,0,1,0,0,85.16709815,80.09,-5.077098148
402,2018,16,0,0,0,0,89.76,23470,0,1,0,0,85.59942762,88.39,2.790572375
403,2018,16,0,0,0,0,68.45,129600,0,1,0,0,80.04909167,98.44,18.39090833
404,2018,16,2.9863,0.8018,0,0,86.62,22184,0,1,0,0,84.45757207,92.29,7.832427934
405,2018,16,0,0.2574,0,0,82.9,17186,0,1,0,0,83.36217302,91.83,8.467826977
406,2018,16,57.7182,0.1878,0,1.918,84.57,23947,0,1,0,0,83.16073788,93.51,10.34926212
407,2018,16,21.0861,0.5697,0,0,85.09,12420,0,1,0,0,83.66004904,90.89,7.229950964
408,2018,16,24.1113,0.211,0,0,80.21,7163,0,1,0,0,82.12224951,99.86,17.73775049
409,2018,16,0,1.1013,0,0,68.33,7563.7,0,1,0,0,78.66924629,100,21.33075371
410,2018,16,0,0.9052,2.849,0,84.23,18263.8,0,1,0,0,83.70647819,86.46,2.753521814
411,2018,16,0,0.0211,0,0,67.81,5423.9,0,1,0,0,78.61383085,100,21.38616915
412,2018,16,14.6313,0.809,0,0,78.94,81073,0,1,0,0,82.4831987,82.96,0.476801295
413,2018,16,0,0.6182,0,0,80.14,22608,0,1,0,0,82.50996102,90.17,7.660038978
414,2018,16,54.1614,0.5528,0,0,77.06,10913,0,1,0,0,80.83231675,86.89,6.057683247
415,2018,16,35.822136,3.78534,74.38,102.5,82.85,117600,0,1,0,0,83.11209948,82.02,-1.092099481
416,2018,16,0,0.0317,0,8.22,84.79,7250,0,1,0,0,83.86481298,89.95,6.085187018
417,2018,16,39.132108,1.2373,8.369,0,84.62,45844,0,1,0,0,83.49869891,84.03,0.531301093
418,2018,16,0,0.1519,0,0,95.63,8214,0,1,0,0,87.28832217,96.2,8.911677831
419,2018,16,0,0.3861,0,0,79.63,3610.5,0,1,0,0,82.19667746,86.99,4.793322542
420,2018,16,0,1.3356,110.225,0,99.28,29120,0,1,0,0,88.45504178,92.9,4.444958221
421,2018,16,0,0.4642,0,0,95.09,4200.2,0,1,0,0,87.04215711,79.95,-7.092157114
422,2018,16,16.925322,0.8685,0,0,83.04,21223.8,0,1,0,0,83.13433382,88.2,5.065666176
423,2018,16,0,1.3057,69.35,0,86.97,36298,0,1,0,0,84.67605677,84.76,0.083943231
424,2018,16,0,0,0,33.97209,77.03,16701,0,1,0,0,81.47526918,66.4,-15.07526918
425,2018,16,0,0,0,0,79.86,15695.5,0,1,0,0,82.43254013,80.83,-1.602540128
426,2018,16,0,0.9685,0,0,67.96,14172,0,1,0,0,78.63931688,99.62,20.98068312
427,2018,16,0,0.5613,0,0,77.45,24626.8,0,1,0,0,81.70266304,86.36,4.657336959
428,2018,16,1.1854,0.4937,0,8.723,69.95,22945,0,1,0,0,79.35572946,69.58,-9.775729462
429,2018,16,15.2926,0.2764,0,22.979,72.44,37965,0,1,0,0,80.10351444,71.33,-8.773514438
430,2018,16,4.4953,2.2134,0,0,89.99,6721,0,1,0,0,85.16633934,84.82,-0.346339339
431,2018,16,4.0318,0.5402,0,0,90.08,5451,0,1,0,0,85.40224928,85.65,0.247750721
432,2018,16,0.612,1.74286,0,0,83.64,21006,0,1,0,0,83.43585461,83.21,-0.225854607
,,,,,,,,,,,,,,,1.087230608
