道路名称,年份,路龄,车行道小修金额,车行道零星金额,车行道中修金额,掘路修复金额,前一年pci,车道面积,道路属性_主干路,道路属性_次干路,道路属性_快速路,道路属性_支路,pred
2212.0,2022.0,13.0,0.0,0.0,0.0,0.0,70.42,13692.5,0.0,1.0,0.0,0.0,79.95480531811714
2213.0,2022.0,13.999999999999998,0.0,0.47285999999999995,0.0,0.0,86.55999999999999,20249.29821,1.0,0.0,0.0,0.0,85.24795731663706
2214.0,2022.0,13.999999999999998,0.0,0.0,0.0,0.0,84.87,80694.4,1.0,0.0,0.0,0.0,85.31915846586229
2215.0,2022.0,13.999999999999998,0.0,0.0,0.0,0.0,84.87,80694.4,1.0,0.0,0.0,0.0,85.31915846586229
2216.0,2022.0,13.999999999999998,0.0,0.0,0.0,0.0,90.05,20268.0,1.0,0.0,0.0,0.0,86.28299498081208
2217.0,2022.0,13.999999999999998,0.24609999999999999,13.435425,0.0,0.0,81.29,111034.19999999998,1.0,0.0,0.0,0.0,83.27183247566224
2218.0,2022.0,13.999999999999998,0.2264,9.547328,0.0,0.0,77.63,118035.57909999999,1.0,0.0,0.0,0.0,82.70518388032913
2219.0,2022.0,13.999999999999998,0.0,4.16,0.0,0.0,72.38,16353.0,1.0,0.0,0.0,0.0,80.90285860896111
2220.0,2022.0,13.999999999999998,0.14,0.385503,0.0,0.0,85.08,8744.5,0.0,1.0,0.0,0.0,84.25287529230118
2221.0,2022.0,13.999999999999998,0.0,0.0,0.0,0.0,84.8,14269.900000000001,0.0,1.0,0.0,0.0,84.26747676491739
2222.0,2022.0,13.999999999999998,2.8608,11.046272,0.0,0.6511610000000001,83.07,242814.24999999997,1.0,0.0,0.0,0.0,84.98624289989472
2223.0,2022.0,13.999999999999998,2.8608,11.046272,0.0,0.6511610000000001,83.07,242814.24999999997,1.0,0.0,0.0,0.0,84.98624289989472
2224.0,2022.0,13.999999999999998,29.9039,0.8347159999999999,0.0,0.0,99.08,57460.549999999996,1.0,0.0,0.0,0.0,88.51042238593102
2225.0,2022.0,13.999999999999998,0.0,0.034815,0.0,0.0,68.52,72843.282,1.0,0.0,0.0,0.0,80.75336082577705
2226.0,2022.0,13.999999999999998,0.8644,0.24054,0.0,0.0,80.73,12301.98,1.0,0.0,0.0,0.0,83.55860997557642
2227.0,2022.0,13.999999999999998,21.0948,2.924249,0.0,3.3235789,83.54,83082.81,1.0,0.0,0.0,0.0,84.3910929465294
2228.0,2022.0,13.999999999999998,21.0948,2.924249,0.0,3.3235789,83.54,83082.81,1.0,0.0,0.0,0.0,84.3910929465294
2229.0,2022.0,13.999999999999998,2.8222,10.5289,0.0,0.0,88.75,141018.2,1.0,0.0,0.0,0.0,85.7573270392418
2230.0,2022.0,13.999999999999998,51.4337,0.698199,0.0,0.2325575,92.55,169285.72,1.0,0.0,0.0,0.0,87.24954828023911
2231.0,2022.0,13.999999999999998,0.12302,2.780769,0.0,0.0,79.93,63039.4,1.0,0.0,0.0,0.0,83.51742780208589
2232.0,2022.0,13.999999999999998,0.52,4.3362372,0.0,0.0,93.27,64400.0,1.0,0.0,0.0,0.0,87.05891559362412
2233.0,2022.0,13.999999999999998,9.3948,0.940638,0.0,0.212624,79.32,115053.14,1.0,0.0,0.0,0.0,83.85681936621667
2234.0,2022.0,13.999999999999998,7.9497,10.291947,0.0,0.465115,68.79,271131.73,1.0,0.0,0.0,0.0,81.54071581721306
2235.0,2022.0,13.999999999999998,0.9614000000000001,3.118791,0.0,0.0,84.41,29103.0,1.0,0.0,0.0,0.0,84.42846117258073
2236.0,2022.0,13.999999999999998,2.1624,4.654027,0.0,14.49734,80.36,82599.0,1.0,0.0,0.0,0.0,83.55610466241838
2237.0,2022.0,13.999999999999998,0.143834984,11.85171,0.0,4.50092,95.54,144684.05,1.0,0.0,0.0,0.0,87.5142257833481
2238.0,2022.0,13.999999999999998,0.0,3.120432,0.0,0.0,86.86,23324.0,1.0,0.0,0.0,0.0,85.07708351492883
2239.0,2022.0,13.999999999999998,1.41067034,0.0,0.0,0.0,79.89000000000001,36406.4,1.0,0.0,0.0,0.0,83.54846930384637
2240.0,2022.0,13.999999999999998,18.2955344,8.061486,0.0,0.0,80.38,57151.50000000001,1.0,0.0,0.0,0.0,82.87638608455659
2241.0,2022.0,13.999999999999998,5.1475,2.728019,0.0,3.92371014,92.1,38815.18,1.0,0.0,0.0,0.0,86.62349365949632
2242.0,2022.0,13.999999999999998,0.0,5.77089,0.0,0.0,78.98,66248.0,1.0,0.0,0.0,0.0,82.9898392033577
2243.0,2022.0,13.999999999999998,12.3127533,51.14838,0.0,4.487682,65.27,130225.25,1.0,0.0,0.0,0.0,76.8850279390812
2244.0,2022.0,15.0,0.0,1.9174473000000003,0.0,1.881,84.52,30512.119470000005,1.0,0.0,0.0,0.0,84.45355659842492
2245.0,2022.0,15.0,0.0,0.2081028,0.0,0.0,76.56,16779.0,1.0,0.0,0.0,0.0,82.29801202654839
2246.0,2022.0,15.0,0.0,0.0,0.0,0.0,95.18,34010.0,1.0,0.0,0.0,0.0,87.69010025978089
2247.0,2022.0,15.0,0.0,0.082362,0.0,0.0,75.09,61987.0,1.0,0.0,0.0,0.0,82.29944256782532
2248.0,2022.0,15.0,17.72210941,5.0957,0.0,0.0,75.09,28800.0,1.0,0.0,0.0,0.0,81.3501080095768
2249.0,2022.0,15.0,0.0,0.0,0.0,0.0,85.76,54746.0,1.0,0.0,0.0,0.0,85.20733740806581
2250.0,2022.0,15.0,0.34,2.294037,0.0,0.0,91.3,65126.4,1.0,0.0,0.0,0.0,86.58799633264543
2251.0,2022.0,15.0,0.0,5.325181,0.0,0.0,76.0,36000.0,1.0,0.0,0.0,0.0,81.80712240934372
2252.0,2022.0,15.0,68.27,1.473636,0.0,0.0,87.07,67160.0,1.0,0.0,0.0,0.0,84.63765855312349
2253.0,2022.0,15.0,0.0,6.5492,0.0,0.0,86.21,26725.2,1.0,0.0,0.0,0.0,84.42177867889406
2254.0,2022.0,15.0,0.0,0.0,0.0,0.0,88.81000000000002,45043.0,1.0,0.0,0.0,0.0,85.98309879541398
2255.0,2022.0,15.0,26.2650846,6.591957000000001,0.0,2.084985,68.05,38376.0,1.0,0.0,0.0,0.0,79.37236852288247
2256.0,2022.0,15.0,65.83,1.7455859999999999,0.0,0.0,84.08,31120.0,1.0,0.0,0.0,0.0,83.57814246177675
2257.0,2022.0,15.0,0.0,0.615717,50.07,0.0,84.78,14882.899999999998,1.0,0.0,0.0,0.0,84.53521935820581
